place,category,x,y,address
clayu,"여행 > 관광,명소 > 도자기,도예촌",37.5747021520343,126.989336325289,서울 종로구 익선동 42
을지로타일상가,"여행 > 관광,명소 > 테마거리",37.5663733188651,126.988984360243,서울 중구 을지로2가
효성한국도자기,"여행 > 관광,명소 > 도자기,도예촌",37.5714842722112,126.998668795975,서울 종로구 인의동 48-2
경복궁,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.577613288258206,126.97689786832184,서울 종로구 세종로 1-1
운현궁,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.576226410093,126.987085596535,서울 종로구 운니동 114-10
삼청동거리,"여행 > 관광,명소 > 테마거리",37.5820641053666,126.981482777468,서울 종로구 팔판동 67-1
서울도보관광코스 북촌한옥마을,"여행 > 관광,명소 > 도보여행",37.58180515634144,126.98530039220928,서울 종로구 가회동
핸더스,"여행 > 관광,명소 > 도자기,도예촌",37.5774838558604,126.984264268354,서울 종로구 안국동 75-1
동네골목길관광코스 문학둘레길,"여행 > 관광,명소 > 도보여행",37.57936688060934,126.97381689463504,서울 종로구 창성동 117-9
서울명예도로 감고당길,"여행 > 관광,명소 > 도보여행",37.5775556820761,126.98246652909071,서울 종로구 송현동 34-4
동네골목길관광코스 3코스(삼청동),"여행 > 관광,명소 > 도보여행",37.58366439471216,126.98229753672688,서울 종로구 삼청동
궁중문화축전,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5776195923364,126.976883149476,서울 종로구 세종로 1-1
서울도보관광코스 경복궁~효자동코스,"여행 > 관광,명소 > 도보여행",37.58045942851329,126.97639319906992,서울 종로구 세종로 1-1
경복궁 연생전,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5794180876674,126.977457698361,서울 종로구 세종로 1-1
동네골목길관광코스 8코스(가회동),"여행 > 관광,명소 > 도보여행",37.58117763842169,126.98220302721134,서울 종로구 화동
동네골목길관광코스 북촌코스,"여행 > 관광,명소 > 도보여행",37.58185908346965,126.98427240460266,서울 종로구 가회동
운현궁 노안당,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5758984891047,126.987466019621,서울 종로구 운니동 114-7
녹산,"여행 > 관광,명소 > 산",37.5829790400566,126.978670289716,서울 종로구 세종로 1-1
인사동삼청동나들길,"여행 > 관광,명소 > 도보여행",37.58119491431154,126.97781038508566,서울 종로구 세종로 1-7
용무루,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5776556356491,126.976901251447,서울 종로구 세종로 1-1
동네골목길관광코스 세종한울길,"여행 > 관광,명소 > 도보여행",37.57853547328877,126.97942778874852,서울 종로구 세종로 1-65
융문루,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5775547384554,126.976973734972,서울 종로구 세종로 1-1
서울명예도로 고하길,"여행 > 관광,명소 > 도보여행",37.58308120172867,126.98736065754063,서울 종로구 계동 2-21
창덕궁,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.57964694739535,126.99099980677128,서울 종로구 와룡동 2-71
창경궁,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5794165384496,126.995199911733,서울 종로구 와룡동 2-1
창덕궁 후원,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.581827397819,126.991617688796,서울 종로구 와룡동 2-71
창경궁 대온실,"여행 > 관광,명소 > 수목원,식물원",37.5830168543695,126.993999600727,서울 종로구 와룡동 2-1
창경궁 춘당지,"여행 > 관광,명소 > 저수지",37.581899665179,126.994909926037,서울 종로구 와룡동
토전김익영도자예술,"여행 > 관광,명소 > 도자기,도예촌",37.57890799064277,126.98930176284074,서울 종로구 와룡동 3
창덕궁 성정각,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5793731584102,126.992632321626,서울 종로구 와룡동 2-71
부용지,"여행 > 관광,명소 > 저수지",37.5817049480955,126.992921917365,서울 종로구 와룡동
궁궐담장길,"여행 > 관광,명소 > 도보여행",37.5770703016071,126.994135925226,서울 종로구 와룡동 2-123
창덕궁 원역처소,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5778845821524,126.990730585505,서울 종로구 와룡동 2-71
서울천주교순례길 말씀의길,"여행 > 관광,명소 > 도보여행",37.576234274024536,126.99654951735786,서울 종로구 원남동
창덕궁 영화당,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5818743490413,126.99316191363,서울 종로구 와룡동 2-71
자생식물학습장,"여행 > 관광,명소 > 수목원,식물원",37.582663709448,126.994950631255,서울 종로구 와룡동 2-1
창덕궁 관람정,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5839646556439,126.99319342306,서울 종로구 와룡동 2-71
서울도보관광코스 창덕궁~생태코스,"여행 > 관광,명소 > 도보여행",37.57912077838424,126.99115157040868,서울 종로구 와룡동
창덕궁 요금문,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5814307957252,126.989550469752,서울 종로구 와룡동 2-71
창덕궁 상량정,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5790452441492,126.993438402492,서울 종로구 와룡동 2-71
